date,facility_id,facility_name,facility_type,packaging_type,total_produced,total_returned,total_reused,total_recycled,total_waste,co2_saved,cost_savings,latitude,longitude
2024-10-08,BR002,Leuven Brewery,Brewery,Cardboard Cartons,943,534,182,352,409,106.8,26.7,50.8798,4.7005
2024-10-08,BR002,Leuven Brewery,Brewery,Wooden Crates,1424,1252,994,258,172,125.2,313.0,50.8798,4.7005
2024-10-08,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1316,1192,843,349,124,596.0,178.8,51.2194,4.4025
2024-10-08,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1891,1520,316,1204,371,1216.0,182.4,51.2194,4.4025
2024-10-08,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2194,1353,214,1139,841,405.9,108.24,51.2194,4.4025
2024-10-08,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1006,391,81,310,615,78.2,19.55,51.2194,4.4025
2024-10-08,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1984,1738,1564,174,246,173.8,434.5,51.2194,4.4025
2024-10-08,DC002,Ghent Distribution,Distribution Center,Glass Bottles,2280,2186,1663,523,94,1093.0,327.9,51.05,3.7303
2024-10-08,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1295,829,222,607,466,663.2,99.48,51.05,3.7303
2024-10-08,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1634,1178,370,808,456,353.4,94.24,51.05,3.7303
2024-10-08,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1309,827,280,547,482,165.4,41.35,51.05,3.7303
2024-10-08,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1896,1837,1412,425,59,183.7,459.25,51.05,3.7303
2024-10-09,BR001,Brussels Brewery,Brewery,Glass Bottles,1072,925,633,292,147,462.5,138.75,50.8503,4.3517
2024-10-09,BR001,Brussels Brewery,Brewery,Aluminum Cans,937,769,304,465,168,615.2,92.28,50.8503,4.3517
2024-10-09,BR001,Brussels Brewery,Brewery,Plastic Bottles,1062,553,92,461,509,165.9,44.24,50.8503,4.3517
2024-10-09,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1546,334,117,217,1212,66.8,16.7,50.8503,4.3517
2024-10-09,BR001,Brussels Brewery,Brewery,Wooden Crates,886,743,434,309,143,74.3,185.75,50.8503,4.3517
2024-10-09,BR002,Leuven Brewery,Brewery,Glass Bottles,1312,1166,1049,117,146,583.0,174.9,50.8798,4.7005
2024-10-09,BR002,Leuven Brewery,Brewery,Aluminum Cans,609,456,175,281,153,364.8,54.72,50.8798,4.7005
2024-10-09,BR002,Leuven Brewery,Brewery,Plastic Bottles,715,434,125,309,281,130.2,34.72,50.8798,4.7005
2024-10-09,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1092,537,145,392,555,107.4,26.85,50.8798,4.7005
2024-10-09,BR002,Leuven Brewery,Brewery,Wooden Crates,1493,1458,1213,245,35,145.8,364.5,50.8798,4.7005
2024-10-09,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2347,1838,1468,370,509,919.0,275.7,51.2194,4.4025
2024-10-09,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1425,1043,234,809,382,834.4,125.16,51.2194,4.4025
2024-10-09,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1915,1251,262,989,664,375.3,100.08,51.2194,4.4025
2024-10-09,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,2032,818,244,574,1214,163.6,40.9,51.2194,4.4025
2024-10-09,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,2285,2239,1897,342,46,223.9,559.75,51.2194,4.4025
2024-10-09,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1088,922,720,202,166,461.0,138.3,51.05,3.7303
2024-10-09,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1813,1611,573,1038,202,1288.8,193.32,51.05,3.7303
2024-10-09,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1737,1043,176,867,694,312.9,83.44,51.05,3.7303
2024-10-09,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1296,380,102,278,916,76.0,19.0,51.05,3.7303
2024-10-09,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1469,1306,1020,286,163,130.6,326.5,51.05,3.7303
2024-10-10,BR001,Brussels Brewery,Brewery,Glass Bottles,1302,1114,838,276,188,557.0,167.1,50.8503,4.3517
2024-10-10,BR001,Brussels Brewery,Brewery,Aluminum Cans,401,297,103,194,104,237.6,35.64,50.8503,4.3517
2024-10-10,BR001,Brussels Brewery,Brewery,Plastic Bottles,901,546,55,491,355,163.8,43.68,50.8503,4.3517
2024-10-10,BR001,Brussels Brewery,Brewery,Cardboard Cartons,872,266,75,191,606,53.2,13.3,50.8503,4.3517
2024-10-10,BR001,Brussels Brewery,Brewery,Wooden Crates,746,618,531,87,128,61.8,154.5,50.8503,4.3517
2024-10-10,BR002,Leuven Brewery,Brewery,Glass Bottles,1108,1085,891,194,23,542.5,162.75,50.8798,4.7005
2024-10-10,BR002,Leuven Brewery,Brewery,Aluminum Cans,1354,986,442,544,368,788.8,118.32,50.8798,4.7005
2024-10-10,BR002,Leuven Brewery,Brewery,Plastic Bottles,1399,860,229,631,539,258.0,68.8,50.8798,4.7005
2024-10-10,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1477,500,134,366,977,100.0,25.0,50.8798,4.7005
2024-10-10,BR002,Leuven Brewery,Brewery,Wooden Crates,930,847,692,155,83,84.7,211.75,50.8798,4.7005
2024-10-10,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1567,1357,950,407,210,678.5,203.55,51.2194,4.4025
2024-10-10,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1529,1213,508,705,316,970.4,145.56,51.2194,4.4025
2024-10-10,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1529,1062,160,902,467,318.6,84.96,51.2194,4.4025
2024-10-10,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1913,382,150,232,1531,76.4,19.1,51.2194,4.4025
2024-10-10,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1154,938,729,209,216,93.8,234.5,51.2194,4.4025
2024-10-10,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1643,1204,625,579,439,602.0,180.6,51.05,3.7303
2024-10-10,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1581,1271,477,794,310,1016.8,152.52,51.05,3.7303
2024-10-10,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,2108,1143,114,1029,965,342.9,91.44,51.05,3.7303
2024-10-10,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,2284,788,267,521,1496,157.6,39.4,51.05,3.7303
2024-10-10,DC002,Ghent Distribution,Distribution Center,Wooden Crates,2381,1909,1562,347,472,190.9,477.25,51.05,3.7303
2024-10-11,BR001,Brussels Brewery,Brewery,Glass Bottles,680,576,436,140,104,288.0,86.4,50.8503,4.3517
2024-10-11,BR001,Brussels Brewery,Brewery,Aluminum Cans,1486,1132,229,903,354,905.6,135.84,50.8503,4.3517
2024-10-11,BR001,Brussels Brewery,Brewery,Plastic Bottles,540,388,110,278,152,116.4,31.04,50.8503,4.3517
2024-10-11,BR001,Brussels Brewery,Brewery,Cardboard Cartons,868,344,71,273,524,68.8,17.2,50.8503,4.3517
2024-10-11,BR001,Brussels Brewery,Brewery,Wooden Crates,1249,1131,804,327,118,113.1,282.75,50.8503,4.3517
2024-10-11,BR002,Leuven Brewery,Brewery,Glass Bottles,1494,1244,1083,161,250,622.0,186.6,50.8798,4.7005
2024-10-11,BR002,Leuven Brewery,Brewery,Aluminum Cans,1443,884,122,762,559,707.2,106.08,50.8798,4.7005
2024-10-11,BR002,Leuven Brewery,Brewery,Plastic Bottles,1421,1061,296,765,360,318.3,84.88,50.8798,4.7005
2024-10-11,BR002,Leuven Brewery,Brewery,Cardboard Cartons,953,317,128,189,636,63.4,15.85,50.8798,4.7005
2024-10-11,BR002,Leuven Brewery,Brewery,Wooden Crates,555,493,443,50,62,49.3,123.25,50.8798,4.7005
2024-10-11,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2150,1973,1284,689,177,986.5,295.95,51.2194,4.4025
2024-10-11,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2370,2288,547,1741,82,1830.4,274.56,51.2194,4.4025
2024-10-11,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2039,1374,453,921,665,412.2,109.92,51.2194,4.4025
2024-10-11,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1190,630,287,343,560,126.0,31.5,51.2194,4.4025
2024-10-11,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1910,1820,1318,502,90,182.0,455.0,51.2194,4.4025
2024-10-11,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1314,1177,744,433,137,588.5,176.55,51.05,3.7303
2024-10-11,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1173,1115,349,766,58,892.0,133.8,51.05,3.7303
2024-10-11,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,2130,1200,382,818,930,360.0,96.0,51.05,3.7303
2024-10-11,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1130,299,60,239,831,59.8,14.95,51.05,3.7303
2024-10-11,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1045,1024,751,273,21,102.4,256.0,51.05,3.7303
2024-10-12,BR001,Brussels Brewery,Brewery,Glass Bottles,265,197,148,49,68,98.5,29.55,50.8503,4.3517
2024-10-12,BR001,Brussels Brewery,Brewery,Aluminum Cans,286,248,92,156,38,198.4,29.76,50.8503,4.3517
2024-10-12,BR001,Brussels Brewery,Brewery,Plastic Bottles,483,337,75,262,146,101.1,26.96,50.8503,4.3517
2024-10-12,BR001,Brussels Brewery,Brewery,Cardboard Cartons,710,183,82,101,527,36.6,9.15,50.8503,4.3517
2024-10-12,BR001,Brussels Brewery,Brewery,Wooden Crates,845,775,600,175,70,77.5,193.75,50.8503,4.3517
2024-10-12,BR002,Leuven Brewery,Brewery,Glass Bottles,313,306,231,75,7,153.0,45.9,50.8798,4.7005
2024-10-12,BR002,Leuven Brewery,Brewery,Aluminum Cans,691,549,283,266,142,439.2,65.88,50.8798,4.7005
2024-10-12,BR002,Leuven Brewery,Brewery,Plastic Bottles,650,348,136,212,302,104.4,27.84,50.8798,4.7005
2024-10-12,BR002,Leuven Brewery,Brewery,Cardboard Cartons,863,350,114,236,513,70.0,17.5,50.8798,4.7005
2024-10-12,BR002,Leuven Brewery,Brewery,Wooden Crates,809,792,673,119,17,79.2,198.0,50.8798,4.7005
2024-10-12,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,674,609,491,118,65,304.5,91.35,51.2194,4.4025
2024-10-12,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1192,850,183,667,342,680.0,102.0,51.2194,4.4025
2024-10-12,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1170,579,59,520,591,173.7,46.32,51.2194,4.4025
2024-10-12,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,862,522,99,423,340,104.4,26.1,51.2194,4.4025
2024-10-12,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,971,900,695,205,71,90.0,225.0,51.2194,4.4025
2024-10-12,DC002,Ghent Distribution,Distribution Center,Glass Bottles,877,772,603,169,105,386.0,115.8,51.05,3.7303
2024-10-12,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,723,604,145,459,119,483.2,72.48,51.05,3.7303
2024-10-12,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,628,366,120,246,262,109.8,29.28,51.05,3.7303
2024-10-12,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1130,423,194,229,707,84.6,21.15,51.05,3.7303
2024-10-12,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1162,1138,994,144,24,113.8,284.5,51.05,3.7303
2024-10-13,BR001,Brussels Brewery,Brewery,Glass Bottles,246,225,183,42,21,112.5,33.75,50.8503,4.3517
2024-10-13,BR001,Brussels Brewery,Brewery,Aluminum Cans,346,265,45,220,81,212.0,31.8,50.8503,4.3517
2024-10-13,BR001,Brussels Brewery,Brewery,Plastic Bottles,661,423,99,324,238,126.9,33.84,50.8503,4.3517
2024-10-13,BR001,Brussels Brewery,Brewery,Cardboard Cartons,457,158,56,102,299,31.6,7.9,50.8503,4.3517
2024-10-13,BR001,Brussels Brewery,Brewery,Wooden Crates,415,406,325,81,9,40.6,101.5,50.8503,4.3517
2024-10-13,BR002,Leuven Brewery,Brewery,Glass Bottles,929,818,711,107,111,409.0,122.7,50.8798,4.7005
2024-10-13,BR002,Leuven Brewery,Brewery,Aluminum Cans,753,582,326,256,171,465.6,69.84,50.8798,4.7005
2024-10-13,BR002,Leuven Brewery,Brewery,Plastic Bottles,700,459,56,403,241,137.7,36.72,50.8798,4.7005
2024-10-13,BR002,Leuven Brewery,Brewery,Cardboard Cartons,290,137,46,91,153,27.4,6.85,50.8798,4.7005
2024-10-13,BR002,Leuven Brewery,Brewery,Wooden Crates,792,776,673,103,16,77.6,194.0,50.8798,4.7005
2024-10-13,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,729,609,351,258,120,304.5,91.35,51.2194,4.4025
2024-10-13,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1390,1013,217,796,377,810.4,121.56,51.2194,4.4025
2024-10-13,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1322,716,256,460,606,214.8,57.28,51.2194,4.4025
2024-10-13,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,602,341,115,226,261,68.2,17.05,51.2194,4.4025
2024-10-13,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,934,775,654,121,159,77.5,193.75,51.2194,4.4025
2024-10-13,DC002,Ghent Distribution,Distribution Center,Glass Bottles,614,595,380,215,19,297.5,89.25,51.05,3.7303
2024-10-13,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1275,939,283,656,336,751.2,112.68,51.05,3.7303
2024-10-13,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,942,491,179,312,451,147.3,39.28,51.05,3.7303
2024-10-13,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1143,443,151,292,700,88.6,22.15,51.05,3.7303
2024-10-13,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1008,868,656,212,140,86.8,217.0,51.05,3.7303
2024-10-14,BR001,Brussels Brewery,Brewery,Glass Bottles,1325,1221,809,412,104,610.5,183.15,50.8503,4.3517
2024-10-14,BR001,Brussels Brewery,Brewery,Aluminum Cans,1385,1277,332,945,108,1021.6,153.24,50.8503,4.3517
2024-10-14,BR001,Brussels Brewery,Brewery,Plastic Bottles,926,576,226,350,350,172.8,46.08,50.8503,4.3517
2024-10-14,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1133,292,36,256,841,58.4,14.6,50.8503,4.3517
2024-10-14,BR001,Brussels Brewery,Brewery,Wooden Crates,1413,1126,1013,113,287,112.6,281.5,50.8503,4.3517
2024-10-14,BR002,Leuven Brewery,Brewery,Glass Bottles,1590,1263,1136,127,327,631.5,189.45,50.8798,4.7005
2024-10-14,BR002,Leuven Brewery,Brewery,Aluminum Cans,1235,856,272,584,379,684.8,102.72,50.8798,4.7005
2024-10-14,BR002,Leuven Brewery,Brewery,Plastic Bottles,1106,834,417,417,272,250.2,66.72,50.8798,4.7005
2024-10-14,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1307,792,333,459,515,158.4,39.6,50.8798,4.7005
2024-10-14,BR002,Leuven Brewery,Brewery,Wooden Crates,1138,1115,958,157,23,111.5,278.75,50.8798,4.7005
2024-10-14,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2286,2121,1367,754,165,1060.5,318.15,51.2194,4.4025
2024-10-14,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1067,712,213,499,355,569.6,85.44,51.2194,4.4025
2024-10-14,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2033,1185,301,884,848,355.5,94.8,51.2194,4.4025
2024-10-14,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,2227,1045,413,632,1182,209.0,52.25,51.2194,4.4025
2024-10-14,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1589,1523,1370,153,66,152.3,380.75,51.2194,4.4025
2024-10-14,DC002,Ghent Distribution,Distribution Center,Glass Bottles,1548,1139,775,364,409,569.5,170.85,51.05,3.7303
2024-10-14,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1233,836,94,742,397,668.8,100.32,51.05,3.7303
2024-10-14,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,2046,1210,348,862,836,363.0,96.8,51.05,3.7303
2024-10-14,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1213,668,242,426,545,133.6,33.4,51.05,3.7303
2024-10-14,DC002,Ghent Distribution,Distribution Center,Wooden Crates,2192,1857,1671,186,335,185.7,464.25,51.05,3.7303
2024-10-15,BR001,Brussels Brewery,Brewery,Glass Bottles,1456,1415,1072,343,41,707.5,212.25,50.8503,4.3517
2024-10-15,BR001,Brussels Brewery,Brewery,Aluminum Cans,860,625,127,498,235,500.0,75.0,50.8503,4.3517
2024-10-15,BR001,Brussels Brewery,Brewery,Plastic Bottles,1264,711,290,421,553,213.3,56.88,50.8503,4.3517
2024-10-15,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1203,707,321,386,496,141.4,35.35,50.8503,4.3517
2024-10-15,BR001,Brussels Brewery,Brewery,Wooden Crates,1438,1295,891,404,143,129.5,323.75,50.8503,4.3517
2024-10-15,BR002,Leuven Brewery,Brewery,Glass Bottles,797,688,359,329,109,344.0,103.2,50.8798,4.7005
2024-10-15,BR002,Leuven Brewery,Brewery,Aluminum Cans,856,669,190,479,187,535.2,80.28,50.8798,4.7005
2024-10-15,BR002,Leuven Brewery,Brewery,Plastic Bottles,1129,624,87,537,505,187.2,49.92,50.8798,4.7005
2024-10-15,BR002,Leuven Brewery,Brewery,Cardboard Cartons,530,239,58,181,291,47.8,11.95,50.8798,4.7005
2024-10-15,BR002,Leuven Brewery,Brewery,Wooden Crates,1582,1317,675,642,265,131.7,329.25,50.8798,4.7005
2024-10-15,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1278,1082,949,133,196,541.0,162.3,51.2194,4.4025
2024-10-15,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1194,1093,277,816,101,874.4,131.16,51.2194,4.4025
2024-10-15,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1255,677,234,443,578,203.1,54.16,51.2194,4.4025
2024-10-15,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,1361,408,134,274,953,81.6,20.4,51.2194,4.4025
2024-10-15,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1334,1307,1176,131,27,130.7,326.75,51.2194,4.4025
2024-10-15,DC002,Ghent Distribution,Distribution Center,Glass Bottles,2281,1916,1302,614,365,958.0,287.4,51.05,3.7303
2024-10-15,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1699,1125,244,881,574,900.0,135.0,51.05,3.7303
2024-10-15,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,939,542,182,360,397,162.6,43.36,51.05,3.7303
2024-10-15,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,1035,508,111,397,527,101.6,25.4,51.05,3.7303
2024-10-15,DC002,Ghent Distribution,Distribution Center,Wooden Crates,1055,1033,798,235,22,103.3,258.25,51.05,3.7303
2024-10-16,BR001,Brussels Brewery,Brewery,Glass Bottles,785,665,415,250,120,332.5,99.75,50.8503,4.3517
2024-10-16,BR001,Brussels Brewery,Brewery,Aluminum Cans,1037,526,204,322,511,420.8,63.12,50.8503,4.3517
2024-10-16,BR001,Brussels Brewery,Brewery,Plastic Bottles,1551,1044,283,761,507,313.2,83.52,50.8503,4.3517
2024-10-16,BR001,Brussels Brewery,Brewery,Cardboard Cartons,655,266,93,173,389,53.2,13.3,50.8503,4.3517
2024-10-16,BR001,Brussels Brewery,Brewery,Wooden Crates,1571,1246,930,316,325,124.6,311.5,50.8503,4.3517
2024-10-16,BR002,Leuven Brewery,Brewery,Glass Bottles,757,703,403,300,54,351.5,105.45,50.8798,4.7005
2024-10-16,BR002,Leuven Brewery,Brewery,Aluminum Cans,509,396,65,331,113,316.8,47.52,50.8798,4.7005
2024-10-16,BR002,Leuven Brewery,Brewery,Plastic Bottles,1089,704,208,496,385,211.2,56.32,50.8798,4.7005
2024-10-16,BR002,Leuven Brewery,Brewery,Cardboard Cartons,1077,256,106,150,821,51.2,12.8,50.8798,4.7005
2024-10-16,BR002,Leuven Brewery,Brewery,Wooden Crates,950,832,598,234,118,83.2,208.0,50.8798,4.7005
2024-10-16,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,1705,1483,1208,275,222,741.5,222.45,51.2194,4.4025
2024-10-16,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,1578,1023,313,710,555,818.4,122.76,51.2194,4.4025
2024-10-16,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,1495,961,354,607,534,288.3,76.88,51.2194,4.4025
2024-10-16,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,910,380,100,280,530,76.0,19.0,51.2194,4.4025
2024-10-16,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1149,996,805,191,153,99.6,249.0,51.2194,4.4025
2024-10-16,DC002,Ghent Distribution,Distribution Center,Glass Bottles,2185,1622,661,961,563,811.0,243.3,51.05,3.7303
2024-10-16,DC002,Ghent Distribution,Distribution Center,Aluminum Cans,1502,1192,465,727,310,953.6,143.04,51.05,3.7303
2024-10-16,DC002,Ghent Distribution,Distribution Center,Plastic Bottles,1451,527,104,423,924,158.1,42.16,51.05,3.7303
2024-10-16,DC002,Ghent Distribution,Distribution Center,Cardboard Cartons,2304,1064,538,526,1240,212.8,53.2,51.05,3.7303
2024-10-16,DC002,Ghent Distribution,Distribution Center,Wooden Crates,2080,1980,1439,541,100,198.0,495.0,51.05,3.7303
2024-10-17,BR001,Brussels Brewery,Brewery,Glass Bottles,1371,1140,954,186,231,570.0,171.0,50.8503,4.3517
2024-10-17,BR001,Brussels Brewery,Brewery,Aluminum Cans,1556,1066,234,832,490,852.8,127.92,50.8503,4.3517
2024-10-17,BR001,Brussels Brewery,Brewery,Plastic Bottles,436,240,49,191,196,72.0,19.2,50.8503,4.3517
2024-10-17,BR001,Brussels Brewery,Brewery,Cardboard Cartons,1357,559,258,301,798,111.8,27.95,50.8503,4.3517
2024-10-17,BR001,Brussels Brewery,Brewery,Wooden Crates,1034,1013,784,229,21,101.3,253.25,50.8503,4.3517
2024-10-17,BR002,Leuven Brewery,Brewery,Glass Bottles,1193,979,532,447,214,489.5,146.85,50.8798,4.7005
2024-10-17,BR002,Leuven Brewery,Brewery,Aluminum Cans,414,347,101,246,67,277.6,41.64,50.8798,4.7005
2024-10-17,BR002,Leuven Brewery,Brewery,Plastic Bottles,986,573,354,219,413,171.9,45.84,50.8798,4.7005
2024-10-17,BR002,Leuven Brewery,Brewery,Cardboard Cartons,898,386,86,300,512,77.2,19.3,50.8798,4.7005
2024-10-17,BR002,Leuven Brewery,Brewery,Wooden Crates,1049,951,855,96,98,95.1,237.75,50.8798,4.7005
2024-10-17,DC001,Antwerp Distribution,Distribution Center,Glass Bottles,2221,1913,1063,850,308,956.5,286.95,51.2194,4.4025
2024-10-17,DC001,Antwerp Distribution,Distribution Center,Aluminum Cans,2285,1923,448,1475,362,1538.4,230.76,51.2194,4.4025
2024-10-17,DC001,Antwerp Distribution,Distribution Center,Plastic Bottles,2387,1879,766,1113,508,563.7,150.32,51.2194,4.4025
2024-10-17,DC001,Antwerp Distribution,Distribution Center,Cardboard Cartons,2192,778,333,445,1414,155.6,38.9,51.2194,4.4025
2024-10-17,DC001,Antwerp Distribution,Distribution Center,Wooden Crates,1502,1437,1272,165,65,143.7,359.25,51.2194,4.4025
